 "GAGE No.    1:  K,I,J Coord. =     1,   61,   10;  STREAM SEGMENT =    30;  REACH =    29 "
     "DATA: Time           Stage            Flow           Depth           Width      Midpt-Flow         Precip.              ET          Runoff     Conductance        HeadDiff       Hyd.Grad."
     1.2184000E+04   8.0634082E+02   2.6260552E+06   8.3382833E-01   2.5000000E+01   2.6258090E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -2.6889634E-01  -2.6889634E-01
     1.2185000E+04   8.0628552E+02   2.3421260E+06   7.7851802E-01   2.5000000E+01   2.3418762E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -2.7270320E-01  -2.7270320E-01
     1.2186000E+04   8.0624420E+02   2.1395128E+06   7.3720402E-01   2.5000000E+01   2.1392678E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -2.6742277E-01  -2.6742277E-01
     1.2187000E+04   8.0621307E+02   1.9913325E+06   7.0604479E-01   2.5000000E+01   1.9910949E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -2.5950503E-01  -2.5950503E-01
     1.2188000E+04   8.0618866E+02   1.8781939E+06   6.8161184E-01   2.5000000E+01   1.8779635E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -2.5158826E-01  -2.5158826E-01
     1.2189000E+04   8.0616797E+02   1.7842929E+06   6.6094130E-01   2.5000000E+01   1.7840689E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -2.4474874E-01  -2.4474874E-01
     1.2190000E+04   8.0616937E+02   1.7954820E+06   6.6236043E-01   2.5000000E+01   1.7952701E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -2.3137552E-01  -2.3137552E-01
     1.2191000E+04   8.0619189E+02   1.8987040E+06   6.8489468E-01   2.5000000E+01   1.8985060E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -2.1623732E-01  -2.1623732E-01
     1.2192000E+04   8.0618079E+02   1.8428739E+06   6.7378438E-01   2.5000000E+01   1.8426712E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -2.2130041E-01  -2.2130041E-01
     1.2193000E+04   8.0620233E+02   1.9483671E+06   6.9532996E-01   2.5000000E+01   1.9481758E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -2.0893112E-01  -2.0893112E-01
