Location	ID	n	X	Y	Zland	Depth	Fine	Mixed_Fine	Sand	Mixed_Coarse	Very_Coarse
17019	137	1	515903.78745	4602937.57198	880.62511	20.42160	0.00000	0.00000	0.00000	1.00000	0.00000
17019	137	2	515903.78745	4602937.57198	880.62511	21.94560	0.00000	0.00000	1.00000	0.00000	0.00000
17019	137	3	515903.78745	4602937.57198	880.62511	26.82240	0.00000	1.00000	0.00000	0.00000	0.00000
17019	137	4	515903.78745	4602937.57198	880.62511	28.95600	0.00000	0.00000	0.00000	1.00000	0.00000
17019	137	5	515903.78745	4602937.57198	880.62511	42.67200	0.00000	0.00000	0.00000	1.00000	0.00000
17019	137	6	515903.78745	4602937.57198	880.62511	44.80560	0.00000	0.00000	0.00000	1.00000	0.00000
17019	137	7	515903.78745	4602937.57198	880.62511	46.32960	0.00000	0.00000	0.00000	1.00000	0.00000
17019	137	8	515903.78745	4602937.57198	880.62511	48.76800	1.00000	0.00000	0.00000	0.00000	0.00000
17019	137	9	515903.78745	4602937.57198	880.62511	67.97040	0.00000	0.00000	0.00000	0.00000	1.00000
17019	137	10	515903.78745	4602937.57198	880.62511	80.46720	0.00000	0.00000	0.00000	0.00000	1.00000
17019	137	11	515903.78745	4602937.57198	880.62511	81.38160	0.00000	0.00000	1.00000	0.00000	0.00000
17019	137	12	515903.78745	4602937.57198	880.62511	102.71760	0.00000	0.00000	0.00000	0.00000	1.00000
17019	137	13	515903.78745	4602937.57198	880.62511	117.95760	0.00000	0.00000	0.00000	0.00000	1.00000
17020	138	1	509392.99129	4596482.50809	842.78724	4.87680	0.00000	1.00000	0.00000	0.00000	0.00000
17020	138	2	509392.99129	4596482.50809	842.78724	33.83280	0.00000	1.00000	0.00000	0.00000	0.00000
17025	139	1	511060.89410	4593190.52131	843.37855	3.04800	0.00000	1.00000	0.00000	0.00000	0.00000
17025	139	2	511060.89410	4593190.52131	843.37855	4.57200	0.00000	1.00000	0.00000	0.00000	0.00000
17025	139	3	511060.89410	4593190.52131	843.37855	31.69920	0.00000	0.00000	0.00000	1.00000	0.00000
17027	140	1	517079.20117	4593100.35064	959.07454	0.60960	0.00000	1.00000	0.00000	0.00000	0.00000
17027	140	2	517079.20117	4593100.35064	959.07454	14.32560	0.00000	1.00000	0.00000	0.00000	0.00000
17027	140	3	517079.20117	4593100.35064	959.07454	14.63040	0.00000	1.00000	0.00000	0.00000	0.00000
17027	140	4	517079.20117	4593100.35064	959.07454	17.37360	0.00000	0.00000	0.00000	1.00000	0.00000
17027	140	5	517079.20117	4593100.35064	959.07454	19.20240	0.00000	0.00000	0.00000	0.00000	1.00000
17028	141	1	511038.60837	4583420.26736	878.61648	1.82880	0.00000	1.00000	0.00000	0.00000	0.00000
17028	141	2	511038.60837	4583420.26736	878.61648	5.18160	0.00000	0.00000	0.00000	1.00000	0.00000
17028	141	3	511038.60837	4583420.26736	878.61648	7.62000	0.00000	1.00000	0.00000	0.00000	0.00000
17028	141	4	511038.60837	4583420.26736	878.61648	12.19200	0.00000	1.00000	0.00000	0.00000	0.00000
17028	141	5	511038.60837	4583420.26736	878.61648	14.63040	0.00000	0.00000	0.00000	1.00000	0.00000
17028	141	6	511038.60837	4583420.26736	878.61648	16.45920	0.00000	1.00000	0.00000	0.00000	0.00000
17028	141	7	511038.60837	4583420.26736	878.61648	18.28800	0.00000	0.00000	0.00000	1.00000	0.00000
17028	141	8	511038.60837	4583420.26736	878.61648	19.50720	0.00000	0.00000	0.00000	0.00000	1.00000
17029	142	1	515661.47340	4594778.33308	890.92735	0.60960	0.00000	1.00000	0.00000	0.00000	0.00000
17029	142	2	515661.47340	4594778.33308	890.92735	21.33600	0.00000	1.00000	0.00000	0.00000	0.00000
17029	142	3	515661.47340	4594778.33308	890.92735	60.96000	0.00000	0.00000	0.00000	0.00000	1.00000
17038	143	1	514279.23420	4598098.54296	865.92461	0.30480	0.00000	1.00000	0.00000	0.00000	0.00000
17038	143	2	514279.23420	4598098.54296	865.92461	5.18160	0.00000	1.00000	0.00000	0.00000	0.00000
17038	143	3	514279.23420	4598098.54296	865.92461	5.79120	0.00000	0.00000	0.00000	1.00000	0.00000
17038	143	4	514279.23420	4598098.54296	865.92461	7.92480	0.00000	1.00000	0.00000	0.00000	0.00000
17038	143	5	514279.23420	4598098.54296	865.92461	10.97280	0.00000	0.00000	0.00000	1.00000	0.00000
17038	143	6	514279.23420	4598098.54296	865.92461	15.84960	0.00000	0.00000	0.00000	1.00000	0.00000
17038	143	7	514279.23420	4598098.54296	865.92461	17.67840	0.00000	1.00000	0.00000	0.00000	0.00000
17038	143	8	514279.23420	4598098.54296	865.92461	24.38400	0.00000	0.00000	0.00000	1.00000	0.00000
17038	143	9	514279.23420	4598098.54296	865.92461	32.30880	0.00000	0.00000	0.00000	1.00000	0.00000
17038	143	10	514279.23420	4598098.54296	865.92461	42.67200	0.00000	0.00000	0.00000	1.00000	0.00000
17038	143	11	514279.23420	4598098.54296	865.92461	44.50080	0.00000	1.00000	0.00000	0.00000	0.00000
17039	144	1	509466.00749	4589882.73680	877.50091	1.52400	0.00000	0.00000	0.00000	1.00000	0.00000
17039	144	2	509466.00749	4589882.73680	877.50091	4.57200	0.00000	0.00000	0.00000	1.00000	0.00000
17039	144	3	509466.00749	4589882.73680	877.50091	6.70560	0.00000	0.00000	1.00000	0.00000	0.00000
17039	144	4	509466.00749	4589882.73680	877.50091	8.83920	0.00000	0.00000	0.00000	1.00000	0.00000
17039	144	5	509466.00749	4589882.73680	877.50091	10.97280	0.00000	0.00000	1.00000	0.00000	0.00000
17039	144	6	509466.00749	4589882.73680	877.50091	12.19200	0.00000	0.00000	1.00000	0.00000	0.00000
17043	145	1	512668.88300	4604557.28015	828.72072	0.60960	0.00000	1.00000	0.00000	0.00000	0.00000
17043	145	2	512668.88300	4604557.28015	828.72072	7.31520	0.00000	1.00000	0.00000	0.00000	0.00000
17043	145	3	512668.88300	4604557.28015	828.72072	8.53440	0.00000	0.00000	1.00000	0.00000	0.00000
17043	145	4	512668.88300	4604557.28015	828.72072	13.71600	0.00000	0.00000	1.00000	0.00000	0.00000
17043	145	5	512668.88300	4604557.28015	828.72072	16.15440	0.00000	1.00000	0.00000	0.00000	0.00000
17043	145	6	512668.88300	4604557.28015	828.72072	22.55520	0.00000	0.00000	0.00000	1.00000	0.00000
17043	145	7	512668.88300	4604557.28015	828.72072	28.65120	0.00000	1.00000	0.00000	0.00000	0.00000
17043	145	8	512668.88300	4604557.28015	828.72072	36.57600	0.00000	0.00000	1.00000	0.00000	0.00000
17044	146	1	507864.51934	4589870.22207	944.95620	6.09600	0.00000	1.00000	0.00000	0.00000	0.00000
17044	146	2	507864.51934	4589870.22207	944.95620	10.66800	0.00000	1.00000	0.00000	0.00000	0.00000
17044	146	3	507864.51934	4589870.22207	944.95620	16.76400	0.00000	1.00000	0.00000	0.00000	0.00000
17044	146	4	507864.51934	4589870.22207	944.95620	22.86000	0.00000	1.00000	0.00000	0.00000	0.00000
17044	146	5	507864.51934	4589870.22207	944.95620	28.95600	0.00000	1.00000	0.00000	0.00000	0.00000
17044	146	6	507864.51934	4589870.22207	944.95620	35.05200	0.00000	0.00000	0.00000	1.00000	0.00000
17044	146	7	507864.51934	4589870.22207	944.95620	41.14800	0.00000	1.00000	0.00000	0.00000	0.00000
17046	147	1	514275.27309	4591578.33404	856.89948	6.09600	0.00000	1.00000	0.00000	0.00000	0.00000
17046	147	2	514275.27309	4591578.33404	856.89948	18.28800	0.00000	1.00000	0.00000	0.00000	0.00000
17046	147	3	514275.27309	4591578.33404	856.89948	21.33600	0.00000	1.00000	0.00000	0.00000	0.00000
17046	147	4	514275.27309	4591578.33404	856.89948	30.48000	0.00000	1.00000	0.00000	0.00000	0.00000
17046	147	5	514275.27309	4591578.33404	856.89948	48.76800	0.00000	1.00000	0.00000	0.00000	0.00000
17062	148	1	509406.35514	4599715.01804	843.92719	3.65760	0.00000	1.00000	0.00000	0.00000	0.00000
17062	148	2	509406.35514	4599715.01804	843.92719	9.75360	0.00000	0.00000	0.00000	0.00000	1.00000
17062	148	3	509406.35514	4599715.01804	843.92719	16.15440	0.00000	0.00000	0.00000	0.00000	1.00000
17062	148	4	509406.35514	4599715.01804	843.92719	22.25040	0.00000	0.00000	0.00000	0.00000	1.00000
17062	148	5	509406.35514	4599715.01804	843.92719	26.51760	0.00000	0.00000	0.00000	0.00000	1.00000
17062	148	6	509406.35514	4599715.01804	843.92719	32.61360	0.00000	0.00000	0.00000	0.00000	1.00000
17062	148	7	509406.35514	4599715.01804	843.92719	39.01440	0.00000	0.00000	0.00000	0.00000	1.00000
17062	148	8	509406.35514	4599715.01804	843.92719	45.11040	0.00000	0.00000	0.00000	0.00000	1.00000
17062	148	9	509406.35514	4599715.01804	843.92719	48.15840	0.00000	0.00000	0.00000	0.00000	1.00000
17062	148	10	509406.35514	4599715.01804	843.92719	51.51120	0.00000	0.00000	0.00000	0.00000	1.00000
17062	148	11	509406.35514	4599715.01804	843.92719	57.60720	0.00000	0.00000	0.00000	0.00000	1.00000
17063	149	1	507780.37037	4596469.98012	860.85578	2.74320	0.00000	1.00000	0.00000	0.00000	0.00000
17063	149	2	507780.37037	4596469.98012	860.85578	3.65760	0.00000	0.00000	0.00000	1.00000	0.00000
17063	149	3	507780.37037	4596469.98012	860.85578	5.48640	0.00000	1.00000	0.00000	0.00000	0.00000
17063	149	4	507780.37037	4596469.98012	860.85578	7.01040	0.00000	0.00000	0.00000	1.00000	0.00000
17063	149	5	507780.37037	4596469.98012	860.85578	9.14400	0.00000	1.00000	0.00000	0.00000	0.00000
17063	149	6	507780.37037	4596469.98012	860.85578	10.05840	0.00000	0.00000	0.00000	1.00000	0.00000
17063	149	7	507780.37037	4596469.98012	860.85578	10.97280	0.00000	1.00000	0.00000	0.00000	0.00000
17063	149	8	507780.37037	4596469.98012	860.85578	13.10640	0.00000	0.00000	0.00000	1.00000	0.00000
17063	149	9	507780.37037	4596469.98012	860.85578	16.45920	0.00000	1.00000	0.00000	0.00000	0.00000
17063	149	10	507780.37037	4596469.98012	860.85578	19.20240	0.00000	0.00000	0.00000	1.00000	0.00000
17065	150	1	507850.19880	4588205.48021	942.48732	17.98320	0.00000	1.00000	0.00000	0.00000	0.00000
17065	150	2	507850.19880	4588205.48021	942.48732	22.86000	0.00000	0.00000	0.00000	0.00000	1.00000
17077	151	1	506192.91228	4599679.95501	876.66271	1.82880	0.00000	0.00000	1.00000	0.00000	0.00000
17077	151	2	506192.91228	4599679.95501	876.66271	4.57200	0.00000	0.00000	0.00000	0.00000	1.00000
17077	151	3	506192.91228	4599679.95501	876.66271	9.14400	0.00000	0.00000	0.00000	0.00000	1.00000
17077	151	4	506192.91228	4599679.95501	876.66271	9.44880	0.00000	0.00000	0.00000	1.00000	0.00000
17077	151	5	506192.91228	4599679.95501	876.66271	54.86400	0.00000	0.00000	0.00000	0.00000	1.00000
17077	151	6	506192.91228	4599679.95501	876.66271	55.47360	0.00000	0.00000	1.00000	0.00000	0.00000
17077	151	7	506192.91228	4599679.95501	876.66271	60.96000	0.00000	0.00000	0.00000	0.00000	1.00000
17078	152	1	514275.27309	4591578.33404	856.89948	19.20240	0.00000	1.00000	0.00000	0.00000	0.00000
17078	152	2	514275.27309	4591578.33404	856.89948	19.50720	0.00000	0.00000	0.00000	1.00000	0.00000
17078	152	3	514275.27309	4591578.33404	856.89948	23.16480	0.00000	1.00000	0.00000	0.00000	0.00000
17078	152	4	514275.27309	4591578.33404	856.89948	24.38400	0.00000	0.00000	0.00000	1.00000	0.00000
17078	152	5	514275.27309	4591578.33404	856.89948	25.90800	0.00000	1.00000	0.00000	0.00000	0.00000
17078	152	6	514275.27309	4591578.33404	856.89948	27.43200	0.00000	0.00000	0.00000	1.00000	0.00000
17078	152	7	514275.27309	4591578.33404	856.89948	40.23360	0.00000	1.00000	0.00000	0.00000	0.00000
17089	153	1	501310.91622	4609402.89048	811.80432	3.04800	0.00000	1.00000	0.00000	0.00000	0.00000
17089	153	2	501310.91622	4609402.89048	811.80432	7.92480	0.00000	1.00000	0.00000	0.00000	0.00000
17089	153	3	501310.91622	4609402.89048	811.80432	27.43200	0.00000	0.00000	0.00000	0.00000	1.00000
17089	153	4	501310.91622	4609402.89048	811.80432	30.48000	0.00000	0.00000	0.00000	0.00000	1.00000
17089	153	5	501310.91622	4609402.89048	811.80432	33.52800	0.00000	0.00000	0.00000	0.00000	1.00000
17089	153	6	501310.91622	4609402.89048	811.80432	39.62400	0.00000	0.00000	0.00000	0.00000	1.00000
17089	153	7	501310.91622	4609402.89048	811.80432	45.72000	0.00000	0.00000	0.00000	0.00000	1.00000
17089	153	8	501310.91622	4609402.89048	811.80432	51.81600	0.00000	0.00000	0.00000	0.00000	1.00000
17091	154	1	514272.27574	4593210.30777	880.23497	1.21920	0.00000	1.00000	0.00000	0.00000	0.00000
17091	154	2	514272.27574	4593210.30777	880.23497	6.09600	0.00000	1.00000	0.00000	0.00000	0.00000
17091	154	3	514272.27574	4593210.30777	880.23497	11.27760	0.00000	1.00000	0.00000	0.00000	0.00000
17091	154	4	514272.27574	4593210.30777	880.23497	12.80160	0.00000	0.00000	0.00000	0.00000	1.00000
17091	154	5	514272.27574	4593210.30777	880.23497	18.28800	0.00000	0.00000	1.00000	0.00000	0.00000
17095	155	1	514284.59223	4599720.82945	842.94878	1.52400	0.00000	1.00000	0.00000	0.00000	0.00000
17095	155	2	514284.59223	4599720.82945	842.94878	16.76400	0.00000	1.00000	0.00000	0.00000	0.00000
17095	155	3	514284.59223	4599720.82945	842.94878	18.89760	0.00000	0.00000	0.00000	1.00000	0.00000
17095	155	4	514284.59223	4599720.82945	842.94878	21.33600	0.00000	1.00000	0.00000	0.00000	0.00000
17095	155	5	514284.59223	4599720.82945	842.94878	31.08960	0.00000	0.00000	0.00000	1.00000	0.00000
17095	155	6	514284.59223	4599720.82945	842.94878	31.39440	0.00000	0.00000	0.00000	1.00000	0.00000
17095	155	7	514284.59223	4599720.82945	842.94878	32.61360	0.00000	0.00000	1.00000	0.00000	0.00000
17095	155	8	514284.59223	4599720.82945	842.94878	34.44240	0.00000	1.00000	0.00000	0.00000	0.00000
17095	155	9	514284.59223	4599720.82945	842.94878	36.57600	0.00000	0.00000	0.00000	1.00000	0.00000
17095	155	10	514284.59223	4599720.82945	842.94878	38.70960	0.00000	1.00000	0.00000	0.00000	0.00000
17095	155	11	514284.59223	4599720.82945	842.94878	39.62400	0.00000	0.00000	0.00000	1.00000	0.00000
17095	155	12	514284.59223	4599720.82945	842.94878	42.67200	0.00000	1.00000	0.00000	0.00000	0.00000
17095	155	13	514284.59223	4599720.82945	842.94878	43.28160	0.00000	0.00000	0.00000	1.00000	0.00000
17095	155	14	514284.59223	4599720.82945	842.94878	44.19600	0.00000	1.00000	0.00000	0.00000	0.00000
17095	155	15	514284.59223	4599720.82945	842.94878	45.72000	-999	-999	-999	-999	-999
17101	156	1	511060.89410	4593190.52131	843.37855	1.52400	0.00000	1.00000	0.00000	0.00000	0.00000
17101	156	2	511060.89410	4593190.52131	843.37855	4.57200	0.00000	1.00000	0.00000	0.00000	0.00000
17101	156	3	511060.89410	4593190.52131	843.37855	11.58240	0.00000	0.00000	0.00000	1.00000	0.00000
17112	157	1	517057.26568	4608989.34485	965.17663	6.09600	0.00000	0.00000	0.00000	0.00000	1.00000
17112	157	2	517057.26568	4608989.34485	965.17663	10.66800	0.00000	0.00000	0.00000	1.00000	0.00000
17112	157	3	517057.26568	4608989.34485	965.17663	16.76400	0.00000	0.00000	0.00000	1.00000	0.00000
17112	157	4	517057.26568	4608989.34485	965.17663	22.86000	0.00000	0.00000	0.00000	1.00000	0.00000
17112	157	5	517057.26568	4608989.34485	965.17663	25.90800	0.00000	0.00000	0.00000	0.00000	1.00000
17112	157	6	517057.26568	4608989.34485	965.17663	29.56560	0.00000	0.00000	0.00000	0.00000	1.00000
17113	158	1	511043.13160	4588249.26200	855.32366	0.30480	-999	-999	-999	-999	-999
17113	158	2	511043.13160	4588249.26200	855.32366	6.09600	0.00000	1.00000	0.00000	0.00000	0.00000
17113	158	3	511043.13160	4588249.26200	855.32366	12.19200	0.00000	1.00000	0.00000	0.00000	0.00000
17113	158	4	511043.13160	4588249.26200	855.32366	19.50720	0.00000	0.00000	0.00000	0.00000	1.00000
17114	159	1	517536.44865	4602980.84791	862.91928	6.40080	0.00000	1.00000	0.00000	0.00000	0.00000
17114	159	2	517536.44865	4602980.84791	862.91928	7.92480	1.00000	0.00000	0.00000	0.00000	0.00000
17114	159	3	517536.44865	4602980.84791	862.91928	13.71600	0.00000	0.00000	0.00000	0.00000	1.00000
17114	159	4	517536.44865	4602980.84791	862.91928	19.20240	0.00000	0.00000	0.00000	0.00000	1.00000
17114	159	5	517536.44865	4602980.84791	862.91928	29.26080	0.00000	0.00000	0.00000	0.00000	1.00000
17114	159	6	517536.44865	4602980.84791	862.91928	30.48000	0.00000	0.00000	0.00000	0.00000	1.00000
17114	159	7	517536.44865	4602980.84791	862.91928	35.05200	0.00000	0.00000	0.00000	0.00000	1.00000
17114	159	8	517536.44865	4602980.84791	862.91928	37.49040	0.00000	0.00000	0.00000	0.00000	1.00000
17115	160	1	512678.45549	4598086.77256	834.95693	1.21920	0.00000	1.00000	0.00000	0.00000	0.00000
17115	160	2	512678.45549	4598086.77256	834.95693	1.52400	0.00000	0.00000	1.00000	0.00000	0.00000
17115	160	3	512678.45549	4598086.77256	834.95693	6.09600	0.00000	1.00000	0.00000	0.00000	0.00000
17115	160	4	512678.45549	4598086.77256	834.95693	14.63040	0.00000	0.00000	0.00000	1.00000	0.00000
17115	160	5	512678.45549	4598086.77256	834.95693	16.45920	0.00000	0.00000	0.00000	1.00000	0.00000
17115	160	6	512678.45549	4598086.77256	834.95693	16.76400	0.00000	1.00000	0.00000	0.00000	0.00000
17115	160	7	512678.45549	4598086.77256	834.95693	17.67840	0.00000	0.00000	0.00000	1.00000	0.00000
17115	160	8	512678.45549	4598086.77256	834.95693	18.28800	0.00000	1.00000	0.00000	0.00000	0.00000
17115	160	9	512678.45549	4598086.77256	834.95693	21.03120	0.00000	0.00000	0.00000	1.00000	0.00000
17118	161	1	517069.59452	4607386.84854	991.32847	1.52400	0.00000	1.00000	0.00000	0.00000	0.00000
17118	161	2	517069.59452	4607386.84854	991.32847	10.66800	0.00000	0.00000	0.00000	1.00000	0.00000
17118	161	3	517069.59452	4607386.84854	991.32847	15.24000	0.00000	0.00000	0.00000	1.00000	0.00000
17118	161	4	517069.59452	4607386.84854	991.32847	22.55520	0.00000	0.00000	0.00000	1.00000	0.00000
17118	161	5	517069.59452	4607386.84854	991.32847	25.60320	0.00000	0.00000	1.00000	0.00000	0.00000
17118	161	6	517069.59452	4607386.84854	991.32847	28.34640	0.00000	1.00000	0.00000	0.00000	0.00000
17118	161	7	517069.59452	4607386.84854	991.32847	37.79520	0.00000	0.00000	1.00000	0.00000	0.00000
17119	162	1	512667.11953	4583424.55047	934.70882	0.30480	-999	-999	-999	-999	-999
17119	162	2	512667.11953	4583424.55047	934.70882	0.60960	0.00000	1.00000	0.00000	0.00000	0.00000
17119	162	3	512667.11953	4583424.55047	934.70882	0.91440	0.00000	1.00000	0.00000	0.00000	0.00000
17119	162	4	512667.11953	4583424.55047	934.70882	5.48640	0.00000	1.00000	0.00000	0.00000	0.00000
17119	162	5	512667.11953	4583424.55047	934.70882	5.79120	0.00000	0.00000	1.00000	0.00000	0.00000
17119	162	6	512667.11953	4583424.55047	934.70882	9.75360	0.00000	1.00000	0.00000	0.00000	0.00000
17119	162	7	512667.11953	4583424.55047	934.70882	13.41120	0.00000	0.00000	0.00000	0.00000	1.00000
17120	163	1	506190.83840	4596422.71513	927.22903	3.04800	0.00000	1.00000	0.00000	0.00000	0.00000
17120	163	2	506190.83840	4596422.71513	927.22903	6.09600	0.00000	0.00000	1.00000	0.00000	0.00000
17120	163	3	506190.83840	4596422.71513	927.22903	15.24000	0.00000	0.00000	0.00000	1.00000	0.00000
17120	163	4	506190.83840	4596422.71513	927.22903	27.43200	0.00000	0.00000	0.00000	1.00000	0.00000
17120	163	5	506190.83840	4596422.71513	927.22903	42.67200	0.00000	1.00000	0.00000	0.00000	0.00000
17120	163	6	506190.83840	4596422.71513	927.22903	51.81600	0.00000	1.00000	0.00000	0.00000	0.00000
17122	164	1	515652.17474	4585068.34409	920.07842	1.52400	0.00000	1.00000	0.00000	0.00000	0.00000
17122	164	2	515652.17474	4585068.34409	920.07842	18.28800	1.00000	0.00000	0.00000	0.00000	0.00000
17122	164	3	515652.17474	4585068.34409	920.07842	42.67200	1.00000	0.00000	0.00000	0.00000	0.00000
17127	165	1	518711.98217	4593045.13266	974.91804	3.04800	0.00000	1.00000	0.00000	0.00000	0.00000
17127	165	2	518711.98217	4593045.13266	974.91804	6.09600	0.00000	1.00000	0.00000	0.00000	0.00000
17127	165	3	518711.98217	4593045.13266	974.91804	9.14400	0.00000	0.00000	1.00000	0.00000	0.00000
17127	165	4	518711.98217	4593045.13266	974.91804	13.41120	0.00000	0.00000	1.00000	0.00000	0.00000
17127	165	5	518711.98217	4593045.13266	974.91804	14.32560	0.00000	0.00000	1.00000	0.00000	0.00000
17127	165	6	518711.98217	4593045.13266	974.91804	16.76400	0.00000	1.00000	0.00000	0.00000	0.00000
17127	165	7	518711.98217	4593045.13266	974.91804	18.89760	0.00000	0.00000	1.00000	0.00000	0.00000
17127	165	8	518711.98217	4593045.13266	974.91804	20.72640	-999	-999	-999	-999	-999
17127	165	9	518711.98217	4593045.13266	974.91804	21.33600	0.00000	0.00000	1.00000	0.00000	0.00000
17127	165	10	518711.98217	4593045.13266	974.91804	23.77440	0.00000	1.00000	0.00000	0.00000	0.00000
17127	165	11	518711.98217	4593045.13266	974.91804	24.99360	0.00000	0.00000	1.00000	0.00000	0.00000
17127	165	12	518711.98217	4593045.13266	974.91804	29.56560	0.00000	0.00000	1.00000	0.00000	0.00000
17127	165	13	518711.98217	4593045.13266	974.91804	32.00400	0.00000	0.00000	1.00000	0.00000	0.00000
17127	165	14	518711.98217	4593045.13266	974.91804	34.13760	0.00000	0.00000	1.00000	0.00000	0.00000
17127	165	15	518711.98217	4593045.13266	974.91804	36.57600	0.00000	0.00000	0.00000	1.00000	0.00000
17137	166	1	507850.19880	4588205.48021	942.48732	0.30480	-999	-999	-999	-999	-999
17137	166	2	507850.19880	4588205.48021	942.48732	3.04800	0.00000	0.00000	0.00000	0.00000	1.00000
17137	166	3	507850.19880	4588205.48021	942.48732	3.35280	0.00000	0.00000	1.00000	0.00000	0.00000
17137	166	4	507850.19880	4588205.48021	942.48732	4.87680	0.00000	0.00000	0.00000	0.00000	1.00000
17137	166	5	507850.19880	4588205.48021	942.48732	5.79120	0.00000	0.00000	0.00000	0.00000	1.00000
17137	166	6	507850.19880	4588205.48021	942.48732	7.62000	0.00000	0.00000	0.00000	1.00000	0.00000
17137	166	7	507850.19880	4588205.48021	942.48732	8.83920	0.00000	0.00000	0.00000	0.00000	1.00000
17137	166	8	507850.19880	4588205.48021	942.48732	9.14400	0.00000	0.00000	1.00000	0.00000	0.00000
17141	167	1	507731.44387	4599913.49246	857.99676	3.65760	0.00000	1.00000	0.00000	0.00000	0.00000
17141	167	2	507731.44387	4599913.49246	857.99676	6.40080	0.00000	1.00000	0.00000	0.00000	0.00000
17141	167	3	507731.44387	4599913.49246	857.99676	7.92480	0.00000	0.00000	0.00000	1.00000	0.00000
17141	167	4	507731.44387	4599913.49246	857.99676	15.24000	0.00000	1.00000	0.00000	0.00000	0.00000
17141	167	5	507731.44387	4599913.49246	857.99676	18.59280	0.00000	1.00000	0.00000	0.00000	0.00000
17141	167	6	507731.44387	4599913.49246	857.99676	24.38400	0.00000	1.00000	0.00000	0.00000	0.00000
17141	167	7	507731.44387	4599913.49246	857.99676	26.82240	0.00000	0.00000	0.00000	1.00000	0.00000
17141	167	8	507731.44387	4599913.49246	857.99676	28.04160	0.00000	0.00000	0.00000	0.00000	1.00000
17141	167	9	507731.44387	4599913.49246	857.99676	38.10000	0.00000	0.00000	0.00000	0.00000	1.00000
17141	167	10	507731.44387	4599913.49246	857.99676	39.62400	0.00000	0.00000	0.00000	0.00000	1.00000
17141	167	11	507731.44387	4599913.49246	857.99676	42.67200	0.00000	0.00000	0.00000	0.00000	1.00000
17141	167	12	507731.44387	4599913.49246	857.99676	47.24400	0.00000	0.00000	0.00000	0.00000	1.00000
17141	167	13	507731.44387	4599913.49246	857.99676	48.76800	0.00000	0.00000	0.00000	0.00000	1.00000
17148	168	1	514272.41239	4604574.82078	885.12396	0.30480	0.00000	1.00000	0.00000	0.00000	0.00000
17148	168	2	514272.41239	4604574.82078	885.12396	12.19200	0.00000	1.00000	0.00000	0.00000	0.00000
17148	168	3	514272.41239	4604574.82078	885.12396	13.71600	0.00000	1.00000	0.00000	0.00000	0.00000
17148	168	4	514272.41239	4604574.82078	885.12396	19.81200	0.00000	1.00000	0.00000	0.00000	0.00000
17148	168	5	514272.41239	4604574.82078	885.12396	27.43200	0.00000	0.00000	0.00000	1.00000	0.00000
17148	168	6	514272.41239	4604574.82078	885.12396	35.05200	0.00000	0.00000	0.00000	1.00000	0.00000
17151	169	1	512655.36786	4585067.54615	860.35286	0.30480	0.00000	1.00000	0.00000	0.00000	0.00000
17151	169	2	512655.36786	4585067.54615	860.35286	3.65760	0.00000	0.00000	0.00000	1.00000	0.00000
17151	169	3	512655.36786	4585067.54615	860.35286	6.09600	0.00000	0.00000	0.00000	1.00000	0.00000
17151	169	4	512655.36786	4585067.54615	860.35286	10.05840	0.00000	0.00000	0.00000	1.00000	0.00000
17151	169	5	512655.36786	4585067.54615	860.35286	11.58240	0.00000	0.00000	0.00000	1.00000	0.00000
17151	169	6	512655.36786	4585067.54615	860.35286	13.10640	0.00000	1.00000	0.00000	0.00000	0.00000
17155	170	1	511070.12183	4589896.26502	859.56648	3.04800	0.00000	0.00000	0.00000	0.00000	1.00000
17155	170	2	511070.12183	4589896.26502	859.56648	6.09600	0.00000	0.00000	0.00000	1.00000	0.00000
17155	170	3	511070.12183	4589896.26502	859.56648	12.19200	0.00000	0.00000	1.00000	0.00000	0.00000
17155	170	4	511070.12183	4589896.26502	859.56648	27.43200	0.00000	0.00000	1.00000	0.00000	0.00000
17155	170	5	511070.12183	4589896.26502	859.56648	29.87040	0.00000	0.00000	1.00000	0.00000	0.00000
17157	171	1	514703.21749	4583274.35207	878.34826	12.19200	0.00000	0.00000	0.00000	1.00000	0.00000
17157	171	2	514703.21749	4583274.35207	878.34826	56.38800	0.00000	0.00000	0.00000	1.00000	0.00000
17166	172	1	507850.19880	4588205.48021	942.48732	3.04800	0.00000	0.00000	0.00000	0.00000	1.00000
17166	172	2	507850.19880	4588205.48021	942.48732	6.09600	0.00000	0.00000	0.00000	1.00000	0.00000
17166	172	3	507850.19880	4588205.48021	942.48732	9.14400	0.00000	0.00000	0.00000	1.00000	0.00000
17166	172	4	507850.19880	4588205.48021	942.48732	15.24000	0.00000	1.00000	0.00000	0.00000	0.00000
17166	172	5	507850.19880	4588205.48021	942.48732	18.28800	0.00000	1.00000	0.00000	0.00000	0.00000
17169	173	1	504473.75226	4609422.68137	838.55662	6.40080	0.00000	1.00000	0.00000	0.00000	0.00000
17169	173	2	504473.75226	4609422.68137	838.55662	10.66800	0.00000	0.00000	0.00000	0.00000	1.00000
17169	173	3	504473.75226	4609422.68137	838.55662	12.19200	0.00000	0.00000	0.00000	0.00000	1.00000
17169	173	4	504473.75226	4609422.68137	838.55662	28.34640	0.00000	0.00000	0.00000	0.00000	1.00000
17177	174	1	511034.82220	4585044.02218	887.23622	3.04800	0.00000	0.00000	0.00000	1.00000	0.00000
