Location	ID	n	X	Y	Zland	Depth	Fine	Mixed_Fine	Sand	Mixed_Coarse	Very_Coarse
               16842    95    14   509415.128600  4594832.485360  848.9564   35.0520  0.00000      0.00000      0.00000      0.00000      1.00000    
               16842    95    15   509415.128600  4594832.485360  848.9564   36.5760  0.00000      1.00000      0.00000      0.00000      0.00000    
               16852    96     1   511034.852200  4585044.052180  887.2362    6.7056  0.00000      1.00000      0.00000      0.00000      0.00000    
               16852    96     2   511034.852200  4585044.052180  887.2362   13.7160  0.00000      0.00000      0.00000      1.00000      0.00000    
               16852    96     3   511034.852200  4585044.052180  887.2362   16.7640  0.00000      0.00000      0.00000      1.00000      0.00000    
               16852    96     4   511034.852200  4585044.052180  887.2362   21.3360  0.00000      0.00000      0.00000      1.00000      0.00000    
               16852    96     5   511034.852200  4585044.052180  887.2362   22.8600  0.00000      0.00000      0.00000      1.00000      0.00000    
               16852    96     6   511034.852200  4585044.052180  887.2362   34.1376  0.00000      0.00000      0.00000      1.00000      0.00000    
               16852    96     7   511034.852200  4585044.052180  887.2362   35.0520  0.00000      0.00000      0.00000      1.00000      0.00000    
               16853    97     1   506191.048400  4596422.925130  927.2290    6.0960  0.00000      0.00000      0.00000      1.00000      0.00000    
               16853    97     2   506191.048400  4596422.925130  927.2290    7.6200  0.00000      1.00000      0.00000      0.00000      0.00000    
               16853    97     3   506191.048400  4596422.925130  927.2290    9.1440  0.00000      0.00000      0.00000      1.00000      0.00000    
               16853    97     4   506191.048400  4596422.925130  927.2290   15.2400  0.00000      0.00000      0.00000      1.00000      0.00000    
               16853    97     5   506191.048400  4596422.925130  927.2290   17.6784  0.00000      0.00000      0.00000      1.00000      0.00000    
               16855    98     1   506191.118400  4596422.995130  927.2290    4.5720  0.00000      0.00000      0.00000      0.00000      1.00000    
               16855    98     2   506191.118400  4596422.995130  927.2290    6.0960  0.00000      1.00000      0.00000      0.00000      0.00000    
               16855    98     3   506191.118400  4596422.995130  927.2290   10.0584  0.00000      0.00000      0.00000      1.00000      0.00000    
               16855    98     4   506191.118400  4596422.995130  927.2290   17.3736  0.00000      1.00000      0.00000      0.00000      0.00000    
               16855    98     5   506191.118400  4596422.995130  927.2290   18.2880  0.00000      0.00000      0.00000      1.00000      0.00000    
               16855    98     6   506191.118400  4596422.995130  927.2290   24.3840  0.00000      1.00000      0.00000      0.00000      0.00000    
               16855    98     7   506191.118400  4596422.995130  927.2290   32.0040  0.00000      0.00000      0.00000      1.00000      0.00000    
               16855    98     8   506191.118400  4596422.995130  927.2290   35.0520  0.00000      1.00000      0.00000      0.00000      0.00000    
               16855    98     9   506191.118400  4596422.995130  927.2290   39.6240  0.00000      0.00000      0.00000      1.00000      0.00000    
               16864    99     1   515664.081850  4593170.590140  904.5153    0.6096  0.00000      1.00000      0.00000      0.00000      0.00000    
               16864    99     2   515664.081850  4593170.590140  904.5153    4.5720  0.00000      1.00000      0.00000      0.00000      0.00000    
               16864    99     3   515664.081850  4593170.590140  904.5153    6.4008  0.00000      1.00000      0.00000      0.00000      0.00000    
               16864    99     4   515664.081850  4593170.590140  904.5153   28.3464  0.00000      1.00000      0.00000      0.00000      0.00000    
               16864    99     5   515664.081850  4593170.590140  904.5153   29.5656  0.00000      0.00000      1.00000      0.00000      0.00000    
               16864    99     6   515664.081850  4593170.590140  904.5153   43.8912  0.00000      1.00000      0.00000      0.00000      0.00000    
               16864    99     7   515664.081850  4593170.590140  904.5153   45.1104  0.00000      1.00000      0.00000      0.00000      0.00000    
               16864    99     8   515664.081850  4593170.590140  904.5153   47.5488  1.00000      0.00000      0.00000      0.00000      0.00000    
               16867   100     1   514275.423090  4591578.484040  856.8995   24.3840  0.00000      1.00000      0.00000      0.00000      0.00000    
               16867   100     2   514275.423090  4591578.484040  856.8995   25.9080  0.00000      0.00000      0.00000      1.00000      0.00000    
               16867   100     3   514275.423090  4591578.484040  856.8995   27.4320  0.00000      1.00000      0.00000      0.00000      0.00000    
               16867   100     4   514275.423090  4591578.484040  856.8995   34.1376  0.00000      0.00000      0.00000      1.00000      0.00000    
               16867   100     5   514275.423090  4591578.484040  856.8995   35.3568  0.00000      1.00000      0.00000      0.00000      0.00000    
               16871   101     1   507850.348800  4588205.630210  942.4873    7.6200  0.00000      0.00000      0.00000      0.00000      1.00000    
               16871   101     2   507850.348800  4588205.630210  942.4873    7.9248  0.00000      0.00000      0.00000      1.00000      0.00000    
               16871   101     3   507850.348800  4588205.630210  942.4873   11.5824  0.00000      0.00000      0.00000      0.00000      1.00000    
               16871   101     4   507850.348800  4588205.630210  942.4873   12.1920  0.00000      0.00000      0.00000      1.00000      0.00000    
               16871   101     5   507850.348800  4588205.630210  942.4873   15.8496  0.00000      0.00000      0.00000      1.00000      0.00000    
               16877   102     1   514225.901840  4611063.556830  921.6177    4.5720  0.00000      0.00000      0.00000      1.00000      0.00000    
               16877   102     2   514225.901840  4611063.556830  921.6177    6.0960  0.00000      1.00000      0.00000      0.00000      0.00000    
               16877   102     3   514225.901840  4611063.556830  921.6177   13.7160  0.00000      1.00000      0.00000      0.00000      0.00000    
               16877   102     4   514225.901840  4611063.556830  921.6177   19.8120  0.00000      1.00000      0.00000      0.00000      0.00000    
               16877   102     5   514225.901840  4611063.556830  921.6177   24.3840  0.00000      1.00000      0.00000      0.00000      0.00000    
               16877   102     6   514225.901840  4611063.556830  921.6177   25.9080  0.00000      0.00000      0.00000      1.00000      0.00000    
               16879   103     1   509398.500190  4609402.478400  846.1675    9.1440  0.00000      0.00000      0.00000      1.00000      0.00000    
               16879   103     2   509398.500190  4609402.478400  846.1675   12.1920  0.00000      1.00000      0.00000      0.00000      0.00000    
               16879   103     3   509398.500190  4609402.478400  846.1675   18.2880  0.00000      0.00000      0.00000      1.00000      0.00000    
               16879   103     4   509398.500190  4609402.478400  846.1675   19.8120  0.00000      1.00000      0.00000      0.00000      0.00000    
               16879   103     5   509398.500190  4609402.478400  846.1675   22.8600  0.00000      0.00000      0.00000      1.00000      0.00000    
               16879   103     6   509398.500190  4609402.478400  846.1675   24.3840  0.00000      1.00000      0.00000      0.00000      0.00000    
               16879   103     7   509398.500190  4609402.478400  846.1675   27.4320  0.00000      0.00000      0.00000      1.00000      0.00000    
               16886   104     1   511036.028130  4598087.774230  834.2071    1.2192  0.00000      1.00000      0.00000      0.00000      0.00000    
               16886   104     2   511036.028130  4598087.774230  834.2071    4.2672  0.00000      0.00000      1.00000      0.00000      0.00000    
               16886   104     3   511036.028130  4598087.774230  834.2071    5.4864  0.00000      1.00000      0.00000      0.00000      0.00000    
               16886   104     4   511036.028130  4598087.774230  834.2071   10.3632  0.00000      0.00000      0.00000      1.00000      0.00000    
               16888   105     1   509466.067490  4589882.796800  877.5009    3.0480  0.00000      1.00000      0.00000      0.00000      0.00000    
               16888   105     2   509466.067490  4589882.796800  877.5009    6.0960  0.00000      0.00000      1.00000      0.00000      0.00000    
               16888   105     3   509466.067490  4589882.796800  877.5009   12.1920  0.00000      1.00000      0.00000      0.00000      0.00000    
               16888   105     4   509466.067490  4589882.796800  877.5009   19.2024  1.00000      0.00000      0.00000      0.00000      0.00000    
               16897   106     1   506191.198400  4596423.075130  927.2290    1.5240  0.00000      1.00000      0.00000      0.00000      0.00000    
               16897   106     2   506191.198400  4596423.075130  927.2290    4.5720  0.00000      0.00000      0.00000      1.00000      0.00000    
               16897   106     3   506191.198400  4596423.075130  927.2290   10.6680  0.00000      0.00000      0.00000      1.00000      0.00000    
               16897   106     4   506191.198400  4596423.075130  927.2290   25.6032  0.00000      1.00000      0.00000      0.00000      0.00000    
               16906   107     1   515623.016810  4608982.078770  968.2825    0.3048  0.00000      1.00000      0.00000      0.00000      0.00000    
               16906   107     2   515623.016810  4608982.078770  968.2825    5.4864  0.00000      0.00000      1.00000      0.00000      0.00000    
               16906   107     3   515623.016810  4608982.078770  968.2825    8.5344  0.00000      1.00000      0.00000      0.00000      0.00000    
               16906   107     4   515623.016810  4608982.078770  968.2825    9.7536  0.00000      0.00000      0.00000      1.00000      0.00000    
               16906   107     5   515623.016810  4608982.078770  968.2825   10.0584  0.00000      1.00000      0.00000      0.00000      0.00000    
               16906   107     6   515623.016810  4608982.078770  968.2825   12.4968  0.00000      0.00000      0.00000      1.00000      0.00000    
               16906   107     7   515623.016810  4608982.078770  968.2825   15.2400  0.00000      1.00000      0.00000      0.00000      0.00000    
               16906   107     8   515623.016810  4608982.078770  968.2825   16.1544  0.00000      0.00000      0.00000      1.00000      0.00000    
               16906   107     9   515623.016810  4608982.078770  968.2825   18.2880  0.00000      1.00000      0.00000      0.00000      0.00000    
               16906   107    10   515623.016810  4608982.078770  968.2825   19.8120  0.00000      1.00000      0.00000      0.00000      0.00000    
               16906   107    11   515623.016810  4608982.078770  968.2825   20.1168  0.00000      0.00000      0.00000      1.00000      0.00000    
               16906   107    12   515623.016810  4608982.078770  968.2825   23.1648  0.00000      1.00000      0.00000      0.00000      0.00000    
               16907   108     1   507850.408800  4588205.690210  942.4873    1.8288  0.00000      1.00000      0.00000      0.00000      0.00000    
               16907   108     2   507850.408800  4588205.690210  942.4873    7.3152  0.00000      0.00000      0.00000      1.00000      0.00000    
               16907   108     3   507850.408800  4588205.690210  942.4873   10.3632  0.00000      1.00000      0.00000      0.00000      0.00000    
               16907   108     4   507850.408800  4588205.690210  942.4873   22.8600  0.00000      0.00000      0.00000      1.00000      0.00000    
               16908   109     1   507780.650370  4596470.260120  860.8558   13.7160  0.00000      0.00000      0.00000      1.00000      0.00000    
               16908   109     2   507780.650370  4596470.260120  860.8558   15.2400  0.00000      0.00000      0.00000      1.00000      0.00000    
               16908   109     3   507780.650370  4596470.260120  860.8558   22.8600  0.00000      0.00000      1.00000      0.00000      0.00000    
               16908   109     4   507780.650370  4596470.260120  860.8558   31.6992  0.00000      0.00000      1.00000      0.00000      0.00000    
               16910   110     1   507850.478800  4588205.760210  942.4873    8.8392  0.00000      0.00000      0.00000      1.00000      0.00000    
               16911   111     1   501309.220220  4606178.880630  875.6538   10.9728  0.00000      0.00000      0.00000      0.00000      1.00000    
               16911   111     2   501309.220220  4606178.880630  875.6538   17.6784  0.00000      0.00000      0.00000      0.00000      1.00000    
               16911   111     3   501309.220220  4606178.880630  875.6538   30.4800  0.00000      0.00000      0.00000      0.00000      1.00000    
               16922   112     1   512651.896160  4586676.041000  855.9973    3.0480  0.00000      0.00000      1.00000      0.00000      0.00000    
               16922   112     2   512651.896160  4586676.041000  855.9973    6.0960  0.00000      0.00000      1.00000      0.00000      0.00000    
               16922   112     3   512651.896160  4586676.041000  855.9973    9.1440  0.00000      0.00000      0.00000      1.00000      0.00000    
               16922   112     4   512651.896160  4586676.041000  855.9973   12.1920  0.00000      0.00000      0.00000      1.00000      0.00000    
               16922   112     5   512651.896160  4586676.041000  855.9973   15.2400  0.00000      0.00000      0.00000      1.00000      0.00000    
               16922   112     6   512651.896160  4586676.041000  855.9973   18.2880  0.00000      0.00000      0.00000      1.00000      0.00000    
               16922   112     7   512651.896160  4586676.041000  855.9973   21.3360  0.00000      0.00000      1.00000      0.00000      0.00000    
               16922   112     8   512651.896160  4586676.041000  855.9973   24.3840  0.00000      0.00000      1.00000      0.00000      0.00000    
               16922   112     9   512651.896160  4586676.041000  855.9973   27.4320  0.00000      0.00000      1.00000      0.00000      0.00000    
               16922   112    10   512651.896160  4586676.041000  855.9973   33.5280  0.00000      0.00000      0.00000      1.00000      0.00000    
               16930   113     1   511058.337970  4581786.062180  913.2814    8.2296  0.00000      0.00000      0.00000      1.00000      0.00000    
               16930   113     2   511058.337970  4581786.062180  913.2814   21.3360  0.00000      0.00000      0.00000      1.00000      0.00000    
               16930   113     3   511058.337970  4581786.062180  913.2814   29.8704  0.00000      0.00000      0.00000      1.00000      0.00000    
               16930   113     4   511058.337970  4581786.062180  913.2814   32.0040  0.00000      0.00000      0.00000      1.00000      0.00000    
               16930   113     5   511058.337970  4581786.062180  913.2814   45.7200  0.00000      0.00000      0.00000      1.00000      0.00000    
               16934   114     1   506191.288400  4596423.165130  927.2290    3.0480  0.00000      0.00000      0.00000      1.00000      0.00000    
               16934   114     2   506191.288400  4596423.165130  927.2290    6.0960  0.00000      1.00000      0.00000      0.00000      0.00000    
               16934   114     3   506191.288400  4596423.165130  927.2290   16.1544  0.00000      1.00000      0.00000      0.00000      0.00000    
               16948   115     1   507812.900020  4593151.981070  870.5972    6.0960  0.00000      0.00000      1.00000      0.00000      0.00000    
               16948   115     2   507812.900020  4593151.981070  870.5972   10.6680  0.00000      0.00000      1.00000      0.00000      0.00000    
               16948   115     3   507812.900020  4593151.981070  870.5972   12.1920  0.00000      0.00000      1.00000      0.00000      0.00000    
               16948   115     4   507812.900020  4593151.981070  870.5972   16.7640  0.00000      0.00000      1.00000      0.00000      0.00000    
               16948   115     5   507812.900020  4593151.981070  870.5972   21.3360  0.00000      0.00000      0.00000      1.00000      0.00000    
               16948   115     6   507812.900020  4593151.981070  870.5972   24.3840  0.00000      0.00000      0.00000      1.00000      0.00000    
               16949   116     1   510904.536100  4583391.642630  884.6424    4.8768  0.00000      1.00000      0.00000      0.00000      0.00000    
               16949   116     2   510904.536100  4583391.642630  884.6424   10.6680  0.00000      1.00000      0.00000      0.00000      0.00000    
               16949   116     3   510904.536100  4583391.642630  884.6424   33.5280  0.00000      0.00000      0.00000      1.00000      0.00000    
               16949   116     4   510904.536100  4583391.642630  884.6424   36.5760  0.00000      0.00000      0.00000      1.00000      0.00000    
               16949   116     5   510904.536100  4583391.642630  884.6424   53.0352  0.00000      0.00000      0.00000      1.00000      0.00000    
               16949   116     6   510904.536100  4583391.642630  884.6424   54.5592  0.00000      0.00000      0.00000      1.00000      0.00000    
               16950   117     1   511057.927340  4602954.523270  843.5858    2.7432  0.00000      1.00000      0.00000      0.00000      0.00000    
               16950   117     2   511057.927340  4602954.523270  843.5858    3.6576  0.00000      0.00000      1.00000      0.00000      0.00000    
               16950   117     3   511057.927340  4602954.523270  843.5858    7.3152  0.00000      1.00000      0.00000      0.00000      0.00000    
               16950   117     4   511057.927340  4602954.523270  843.5858   14.6304  0.00000      0.00000      0.00000      1.00000      0.00000    
               16950   117     5   511057.927340  4602954.523270  843.5858   28.3464  0.00000      0.00000      0.00000      1.00000      0.00000    
               16950   117     6   511057.927340  4602954.523270  843.5858   32.0040  0.00000      0.00000      0.00000      1.00000      0.00000    
               16950   117     7   511057.927340  4602954.523270  843.5858   43.2816  0.00000      0.00000      0.00000      1.00000      0.00000    
               16950   117     8   511057.927340  4602954.523270  843.5858   50.2920  0.00000      0.00000      0.00000      1.00000      0.00000    
               16952   118     1   514275.574510  4583456.106650  871.9261    6.0960  0.00000      0.00000      0.00000      1.00000      0.00000    
               16952   118     2   514275.574510  4583456.106650  871.9261   10.6680  0.00000      0.00000      0.00000      1.00000      0.00000    
               16952   118     3   514275.574510  4583456.106650  871.9261   16.7640  0.00000      0.00000      0.00000      1.00000      0.00000    
               16952   118     4   514275.574510  4583456.106650  871.9261   24.3840  0.00000      0.00000      0.00000      1.00000      0.00000    
               16955   119     1   515671.580940  4599542.073270  922.9527   12.1920 -999.000     -999.000     -999.000     -999.000     -999.000    
               16955   119     2   515671.580940  4599542.073270  922.9527   13.7160  0.00000      1.00000      0.00000      0.00000      0.00000    
               16955   119     3   515671.580940  4599542.073270  922.9527   15.2400  0.00000      0.00000      0.00000      1.00000      0.00000    
               16955   119     4   515671.580940  4599542.073270  922.9527   19.8120  0.00000      0.00000      0.00000      1.00000      0.00000    
               16963   120     1   509435.220030  4588223.531890  943.5389    0.3048  0.00000      1.00000      0.00000      0.00000      0.00000    
               16963   120     2   509435.220030  4588223.531890  943.5389    5.7912 -999.000     -999.000     -999.000     -999.000     -999.000    
               16963   120     3   509435.220030  4588223.531890  943.5389    8.5344  0.00000      0.00000      0.00000      1.00000      0.00000    
               16963   120     4   509435.220030  4588223.531890  943.5389   14.0208  0.00000      1.00000      0.00000      0.00000      0.00000    
               16963   120     5   509435.220030  4588223.531890  943.5389   14.6304  0.00000      0.00000      0.00000      1.00000      0.00000    
               16965   121     1   502907.769020  4609411.403650  846.1126    6.0960  0.00000      1.00000      0.00000      0.00000      0.00000    
               16965   121     2   502907.769020  4609411.403650  846.1126   10.6680  0.00000      0.00000      0.00000      1.00000      0.00000    
               16965   121     3   502907.769020  4609411.403650  846.1126   16.7640  0.00000      1.00000      0.00000      0.00000      0.00000    
               16965   121     4   502907.769020  4609411.403650  846.1126   19.8120  0.00000      0.00000      0.00000      1.00000      0.00000    
               16965   121     5   502907.769020  4609411.403650  846.1126   23.7744  0.00000      1.00000      0.00000      0.00000      0.00000    
               16965   121     6   502907.769020  4609411.403650  846.1126   25.9080  0.00000      0.00000      0.00000      1.00000      0.00000    
               16965   121     7   502907.769020  4609411.403650  846.1126   28.0416  0.00000      0.00000      0.00000      1.00000      0.00000    
               16965   121     8   502907.769020  4609411.403650  846.1126   30.4800  0.00000      0.00000      0.00000      1.00000      0.00000    
               16970   122     1   509435.250030  4588223.561890  943.5389    0.3048  0.00000      1.00000      0.00000      0.00000      0.00000    
               16970   122     2   509435.250030  4588223.561890  943.5389    0.3048  0.00000      0.00000      1.00000      0.00000      0.00000    
               16976   123     1   511019.364550  4586644.840050  862.2944    1.8288  0.00000      1.00000      0.00000      0.00000      0.00000    
               16976   123     2   511019.364550  4586644.840050  862.2944    5.4864  0.00000      1.00000      0.00000      0.00000      0.00000    
               16976   123     3   511019.364550  4586644.840050  862.2944   15.2400  0.00000      1.00000      0.00000      0.00000      0.00000    
               16976   123     4   511019.364550  4586644.840050  862.2944   28.9560  0.00000      0.00000      0.00000      1.00000      0.00000    
               16977   124     1   517057.265680  4608989.344850  965.1766    3.6576  0.00000      1.00000      0.00000      0.00000      0.00000    
               16977   124     2   517057.265680  4608989.344850  965.1766    7.6200  0.00000      0.00000      0.00000      1.00000      0.00000    
               16977   124     3   517057.265680  4608989.344850  965.1766   18.2880  0.00000      0.00000      0.00000      1.00000      0.00000    
               16977   124     4   517057.265680  4608989.344850  965.1766   22.8600  0.00000      0.00000      0.00000      1.00000      0.00000    
               16977   124     5   517057.265680  4608989.344850  965.1766   33.5280  0.00000      0.00000      0.00000      1.00000      0.00000    
               16977   124     6   517057.265680  4608989.344850  965.1766   48.7680  0.00000      0.00000      0.00000      1.00000      0.00000    
               16977   124     7   517057.265680  4608989.344850  965.1766   57.9120  0.00000      0.00000      0.00000      1.00000      0.00000    
               16977   124     8   517057.265680  4608989.344850  965.1766   59.4360  0.00000      0.00000      0.00000      1.00000      0.00000    
               16979   125     1   506191.388400  4596423.265130  927.2290    3.0480  0.00000      0.00000      0.00000      1.00000      0.00000    
               16979   125     2   506191.388400  4596423.265130  927.2290    6.0960  0.00000      0.00000      1.00000      0.00000      0.00000    
               16979   125     3   506191.388400  4596423.265130  927.2290   12.1920  0.00000      0.00000      1.00000      0.00000      0.00000    
               16979   125     4   506191.388400  4596423.265130  927.2290   18.2880  0.00000      0.00000      0.00000      1.00000      0.00000    
               16979   125     5   506191.388400  4596423.265130  927.2290   21.3360  0.00000      0.00000      0.00000      1.00000      0.00000    
               16979   125     6   506191.388400  4596423.265130  927.2290   37.7952  0.00000      0.00000      0.00000      1.00000      0.00000    
               16982   126     1   509435.290030  4588223.601890  943.5389    0.3048  0.00000      1.00000      0.00000      0.00000      0.00000    
               16982   126     2   509435.290030  4588223.601890  943.5389    9.1440 -999.000     -999.000     -999.000     -999.000     -999.000    
               16982   126     3   509435.290030  4588223.601890  943.5389    9.4488 -999.000     -999.000     -999.000     -999.000     -999.000    
               16982   126     4   509435.290030  4588223.601890  943.5389   11.5824  0.00000      0.00000      0.00000      0.00000      1.00000    
               16982   126     5   509435.290030  4588223.601890  943.5389   11.8872 -999.000     -999.000     -999.000     -999.000     -999.000    
               16982   126     6   509435.290030  4588223.601890  943.5389   13.7160  0.00000      0.00000      1.00000      0.00000      0.00000    
               16982   126     7   509435.290030  4588223.601890  943.5389   14.0208 -999.000     -999.000     -999.000     -999.000     -999.000    
               16982   126     8   509435.290030  4588223.601890  943.5389   16.7640  0.00000      0.00000      0.00000      1.00000      0.00000    
               16982   126     9   509435.290030  4588223.601890  943.5389   17.0688 -999.000     -999.000     -999.000     -999.000     -999.000    
               16982   126    10   509435.290030  4588223.601890  943.5389   21.3360  0.00000      0.00000      0.00000      1.00000      0.00000    
               16984   127     1   514275.483090  4591578.544040  856.8995    6.0960  0.00000      0.00000      0.00000      1.00000      0.00000    
               16984   127     2   514275.483090  4591578.544040  856.8995   12.1920  0.00000      0.00000      0.00000      1.00000      0.00000    
               16984   127     3   514275.483090  4591578.544040  856.8995   18.2880  0.00000      0.00000      0.00000      1.00000      0.00000    
               16984   127     4   514275.483090  4591578.544040  856.8995   24.3840  0.00000      0.00000      0.00000      1.00000      0.00000    
               16984   127     5   514275.483090  4591578.544040  856.8995   30.4800  0.00000      0.00000      0.00000      1.00000      0.00000    
               16986   128     1   507797.636580  4602952.220330  858.9447    3.6576  0.00000      1.00000      0.00000      0.00000      0.00000    
               16986   128     2   507797.636580  4602952.220330  858.9447    7.6200  0.00000      0.00000      0.00000      1.00000      0.00000    
               16986   128     3   507797.636580  4602952.220330  858.9447   10.6680  0.00000      0.00000      0.00000      1.00000      0.00000    
               16986   128     4   507797.636580  4602952.220330  858.9447   16.1544  0.00000      0.00000      0.00000      1.00000      0.00000    
               16986   128     5   507797.636580  4602952.220330  858.9447   19.2024  0.00000      0.00000      0.00000      1.00000      0.00000    
               16989   129     1   507779.958060  4598079.980380  857.0641    7.6200  0.00000      0.00000      0.00000      1.00000      0.00000    
               16989   129     2   507779.958060  4598079.980380  857.0641    8.5344  0.00000      1.00000      0.00000      0.00000      0.00000    
               16989   129     3   507779.958060  4598079.980380  857.0641   10.6680  0.00000      0.00000      1.00000      0.00000      0.00000    
               16989   129     4   507779.958060  4598079.980380  857.0641   12.1920  0.00000      1.00000      0.00000      0.00000      0.00000    
               16989   129     5   507779.958060  4598079.980380  857.0641   18.2880  0.00000      0.00000      1.00000      0.00000      0.00000    
               16989   129     6   507779.958060  4598079.980380  857.0641   21.3360  0.00000      1.00000      0.00000      0.00000      0.00000    
               16989   129     7   507779.958060  4598079.980380  857.0641   25.9080  0.00000      0.00000      0.00000      1.00000      0.00000    
               16989   129     8   507779.958060  4598079.980380  857.0641   30.4800  0.00000      0.00000      0.00000      1.00000      0.00000    
               16990   130     1   506191.498400  4596423.375130  927.2290   21.3360 -999.000     -999.000     -999.000     -999.000     -999.000    
               16990   130     2   506191.498400  4596423.375130  927.2290   24.3840  0.00000      0.00000      0.00000      1.00000      0.00000    
               16990   130     3   506191.498400  4596423.375130  927.2290   27.4320  0.00000      0.00000      0.00000      1.00000      0.00000    
               16990   130     4   506191.498400  4596423.375130  927.2290   30.4800  0.00000      0.00000      0.00000      1.00000      0.00000    
               16990   130     5   506191.498400  4596423.375130  927.2290   32.0040  0.00000      0.00000      0.00000      1.00000      0.00000    
               16996   131     1   507780.730370  4596470.340120  860.8558    3.0480  0.00000      0.00000      0.00000      1.00000      0.00000    
               16996   131     2   507780.730370  4596470.340120  860.8558    6.0960  0.00000      0.00000      0.00000      1.00000      0.00000    
               16996   131     3   507780.730370  4596470.340120  860.8558   12.1920  0.00000      0.00000      0.00000      1.00000      0.00000    
               16996   131     4   507780.730370  4596470.340120  860.8558   24.3840  0.00000      0.00000      0.00000      1.00000      0.00000    
               16996   131     5   507780.730370  4596470.340120  860.8558   30.4800  0.00000      1.00000      0.00000      0.00000      0.00000    
               17002   132     1   512655.377860  4585067.556150  860.3529    2.4384  0.00000      1.00000      0.00000      0.00000      0.00000    
               17002   132     2   512655.377860  4585067.556150  860.3529    6.7056  0.00000      0.00000      0.00000      1.00000      0.00000    
               17002   132     3   512655.377860  4585067.556150  860.3529    7.6200  0.00000      0.00000      0.00000      1.00000      0.00000    
               17002   132     4   512655.377860  4585067.556150  860.3529   10.6680  0.00000      1.00000      0.00000      0.00000      0.00000    
               17002   132     5   512655.377860  4585067.556150  860.3529   15.2400  0.00000      1.00000      0.00000      0.00000      0.00000    
               17002   132     6   512655.377860  4585067.556150  860.3529   18.2880  0.00000      1.00000      0.00000      0.00000      0.00000    
               17002   132     7   512655.377860  4585067.556150  860.3529   19.8120  0.00000      1.00000      0.00000      0.00000      0.00000    
               17002   132     8   512655.377860  4585067.556150  860.3529   20.1168  0.00000      1.00000      0.00000      0.00000      0.00000    
               17002   132     9   512655.377860  4585067.556150  860.3529   22.2504  0.00000      1.00000      0.00000      0.00000      0.00000    
               17002   132    10   512655.377860  4585067.556150  860.3529   25.2984  0.00000      1.00000      0.00000      0.00000      0.00000    
               17002   132    11   512655.377860  4585067.556150  860.3529   25.9080  0.00000      0.00000      0.00000      1.00000      0.00000    
               17005   133     1   507850.558800  4588205.840210  942.4873    4.8768  0.00000      1.00000      0.00000      0.00000      0.00000    
               17005   133     2   507850.558800  4588205.840210  942.4873   11.5824  0.00000      0.00000      1.00000      0.00000      0.00000    
               17007   134     1   506191.618400  4596423.495130  927.2290    0.3048 -999.000     -999.000     -999.000     -999.000     -999.000    
               17007   134     2   506191.618400  4596423.495130  927.2290    0.9144  0.00000      0.00000      0.00000      0.00000      1.00000    
               17007   134     3   506191.618400  4596423.495130  927.2290    8.5344  0.00000      0.00000      0.00000      0.00000      1.00000    
               17007   134     4   506191.618400  4596423.495130  927.2290   21.3360  0.00000      1.00000      0.00000      0.00000      0.00000    
               17007   134     5   506191.618400  4596423.495130  927.2290   37.4904 -999.000     -999.000     -999.000     -999.000     -999.000    
               17007   134     6   506191.618400  4596423.495130  927.2290   42.6720  0.00000      0.00000      0.00000      1.00000      0.00000    
               17007   134     7   506191.618400  4596423.495130  927.2290   42.9768  0.00000      0.00000      0.00000      1.00000      0.00000    
               17007   134     8   506191.618400  4596423.495130  927.2290   45.7200  0.00000      0.00000      0.00000      1.00000      0.00000    
               17011   135     1   506191.748400  4596423.625130  927.2290    1.2192 -999.000     -999.000     -999.000     -999.000     -999.000    
               17011   135     2   506191.748400  4596423.625130  927.2290   11.8872  0.00000      1.00000      0.00000      0.00000      0.00000    
               17011   135     3   506191.748400  4596423.625130  927.2290   12.1920  0.00000      0.00000      0.00000      1.00000      0.00000    
               17011   135     4   506191.748400  4596423.625130  927.2290   15.2400  0.00000      1.00000      0.00000      0.00000      0.00000    
               17017   136     1   512681.505600  4589913.298000  847.9231    0.9144  0.00000      1.00000      0.00000      0.00000      0.00000    
               17017   136     2   512681.505600  4589913.298000  847.9231    7.6200  0.00000      0.00000      0.00000      1.00000      0.00000    
               17017   136     3   512681.505600  4589913.298000  847.9231    9.1440  0.00000      0.00000      0.00000      1.00000      0.00000    
               17019   137     1   515903.787450  4602937.571980  880.6251   20.4216  0.00000      0.00000      0.00000      1.00000      0.00000    
               17019   137     2   515903.787450  4602937.571980  880.6251   21.9456  0.00000      0.00000      1.00000      0.00000      0.00000    
               17019   137     3   515903.787450  4602937.571980  880.6251   26.8224  0.00000      1.00000      0.00000      0.00000      0.00000    
               17019   137     4   515903.787450  4602937.571980  880.6251   28.9560  0.00000      0.00000      0.00000      1.00000      0.00000    
               17019   137     5   515903.787450  4602937.571980  880.6251   42.6720  0.00000      0.00000      0.00000      1.00000      0.00000    
               17019   137     6   515903.787450  4602937.571980  880.6251   44.8056  0.00000      0.00000      0.00000      1.00000      0.00000    
               17019   137     7   515903.787450  4602937.571980  880.6251   46.3296  0.00000      0.00000      0.00000      1.00000      0.00000    
               17019   137     8   515903.787450  4602937.571980  880.6251   48.7680  1.00000      0.00000      0.00000      0.00000      0.00000    
               17019   137     9   515903.787450  4602937.571980  880.6251   67.9704  0.00000      0.00000      0.00000      1.00000      0.00000    
