 Stress_Period Precip SW_Irr GW_Irr ET Recharge Runoff Storage Error
 177            1678262.            8114447.            9636782.          -21160463.           -2034904.                  0.            3765875.                 -0.
 178            1780889.            8828520.           13514876.          -24163799.           -2698025.                  0.            2737539.                  0.
 179                  0.            2846691.           16576575.          -21204470.           -1441706.                  0.            3222909.                  0.
 180                  0.            1785391.            2905686.          -11223159.            -689917.                  0.            7221999.                  0.
 181            1364229.            1297862.             566344.           -7003181.            -279630.                  0.            4054376.                 -0.
 182           25522480.                  0.                  0.           -2719655.           -4774303.                  0.          -18028522.                 -0.
 183           64441128.                  0.                  0.            -748496.          -51034685.                  0.          -12657946.                 -0.
 184           33588155.                  0.                  0.            -790716.          -32797234.                  0.               -204.                 -0.
 185           10428971.                  0.                  0.           -1299106.           -9425875.                  0.             296011.                 -0.
 186           11863470.                  0.                  0.           -7441377.           -4199443.                  0.            -222650.                  0.
 187            6441019.               4241.              21110.          -14595391.            -570078.                  0.            8699099.                 -0.
 188            3469312.            6180995.            7523949.          -23467011.            -164964.                  0.            6457720.                  0.
 189            1106884.           10395199.           12261112.          -24705102.           -1171357.                  0.            2113263.                  0.
 190                  0.            9702427.           14903267.          -24732914.           -2438522.                  0.            2565741.                 -0.
 191            2919419.            4468515.           12311839.          -19057768.           -1643819.                  0.            1001813.                  0.
 192                  0.            3704199.            2239757.          -12116004.            -669754.                  0.            6841802.                  0.
 193             489010.            1393303.             521576.           -6201394.            -206794.                  0.            4004299.                 -0.
 194           19743731.                  0.                  0.           -2684038.           -3001190.                  0.          -14058504.                  0.
 195           27559644.                  0.                  0.            -732647.          -12515243.                  0.          -14311754.                  0.
 196            8608706.                  0.                  0.            -695392.           -6652118.                  0.           -1261195.                 -0.
 197           19840463.                  0.                  0.           -1134682.          -16711999.                  0.           -1993782.                 -0.
 198            1317238.               3367.              25170.          -12167313.             -89660.                  0.           10911198.                 -0.
 199             841260.            3328641.            5013042.          -15801397.             -35167.                  0.            6653621.                  0.
 200            2972570.            8566968.           10257338.          -22747485.            -191018.                  0.            1141627.                 -0.
